algo,run_id,seed,train_time_sec,test_time_sec,accuracy,precision,recall,f1,roc_auc,tn,fp,fn,tp
MGO,5,47,52.760139699999854,0.00011150000000270666,0.83,0.8282548476454293,0.980327868852459,0.8978978978978979,0.7248662640207074,33,62,6,299
MGO,6,48,49.97057429999995,0.00014220000002751476,0.8375,0.8296703296703297,0.9901639344262295,0.9028400597907325,0.7511993097497843,33,62,3,302
MGO,7,49,46.25927730000012,0.00012550000019473373,0.8375,0.8389830508474576,0.9737704918032787,0.9013657056145675,0.8151509922346851,38,57,8,297
MGO,8,50,38.44346859999996,0.0001847999997153238,0.8225,0.8232044198895028,0.9770491803278688,0.8935532233883059,0.7414322691975842,31,64,7,298
MGO,9,51,39.978467100000216,0.00023400000009132782,0.815,0.8096514745308311,0.9901639344262295,0.8908554572271387,0.6829335634167385,24,71,3,302
MGO,10,52,44.87278740000011,0.00013970000009067007,0.8225,0.8145161290322581,0.9934426229508196,0.8951255539143279,0.7241069887834339,26,69,2,303
MGO,11,53,43.46553360000007,8.419999994657701e-05,0.8325,0.8216216216216217,0.9967213114754099,0.9007407407407407,0.7527868852459016,29,66,1,304
MGO,12,54,45.891896599999654,8.819999993647798e-05,0.8225,0.8162162162162162,0.9901639344262295,0.8948148148148148,0.7480586712683348,27,68,3,302
MGO,13,55,52.88361639999994,8.489999981975416e-05,0.8325,0.8324022346368715,0.9770491803278688,0.8989441930618401,0.7086108714408974,35,60,7,298
MGO,14,56,48.059782899999846,0.00018899999986388138,0.825,0.816711590296496,0.9934426229508196,0.8964497041420119,0.75244176013805,27,68,2,303
MGO,15,57,42.29104150000012,0.00020119999999224092,0.825,0.8236914600550964,0.980327868852459,0.8952095808383234,0.7968248490077652,31,64,6,299
MGO,16,58,44.58918190000031,0.00010539999948377954,0.825,0.8236914600550964,0.980327868852459,0.8952095808383234,0.7365660051768766,31,64,6,299
MGO,17,59,47.5217475999998,0.0001187999996545841,0.8225,0.8179347826086957,0.9868852459016394,0.8945022288261516,0.7304227782571182,28,67,4,301
MGO,18,60,46.41041330000007,0.00032190000001719454,0.8225,0.8232044198895028,0.9770491803278688,0.8935532233883059,0.787264883520276,31,64,7,298
MGO,19,61,43.118172099999356,0.00021090000063850312,0.8225,0.8145161290322581,0.9934426229508196,0.8951255539143279,0.6929421915444349,26,69,2,303
MGO,20,62,44.320868199999495,6.279999979597051e-05,0.8275,0.8241758241758241,0.9836065573770492,0.8968609865470852,0.722174288179465,31,64,5,300
GWOWOA,1,43,16.645532399999865,0.0002814999998008716,0.835,0.8256130790190735,0.9934426229508196,0.9017857142857143,0.7369111302847283,31,64,2,303
GWOWOA,2,44,13.264542799999617,0.00014829999963694718,0.8525,0.8416666666666667,0.9934426229508196,0.9112781954887218,0.7675237273511648,38,57,2,303
GWOWOA,3,45,11.968570199999704,0.00022009999975125538,0.845,0.8328767123287671,0.9967213114754099,0.9074626865671642,0.7714236410698879,34,61,1,304
GWOWOA,4,46,12.25756309999997,0.00048319999950763304,0.845,0.8384401114206128,0.9868852459016394,0.9066265060240963,0.7514063848144953,37,58,4,301
GWOWOA,5,47,12.594051000000036,0.00010650000058376463,0.8375,0.8333333333333334,0.9836065573770492,0.9022556390977443,0.8062812769628991,35,60,5,300
GWOWOA,6,48,12.388459999999213,7.509999977628468e-05,0.845,0.8328767123287671,0.9967213114754099,0.9074626865671642,0.7594477998274375,34,61,1,304
GWOWOA,7,49,13.276928100000077,9.15000000532018e-05,0.85,0.8431372549019608,0.9868852459016394,0.9093655589123867,0.7965487489214841,39,56,4,301
GWOWOA,8,50,13.248839199999566,0.00034560000040073646,0.8425,0.8342541436464088,0.9901639344262295,0.9055472263868066,0.759792924935289,35,60,3,302
GWOWOA,9,51,12.218297000000348,0.00012960000003658934,0.8375,0.8333333333333334,0.9836065573770492,0.9022556390977443,0.7795685936151855,35,60,5,300
GWOWOA,10,52,13.418595600000117,0.00036330000057205325,0.86,0.8526912181303116,0.9868852459016394,0.9148936170212766,0.7740120793787748,43,52,4,301
GWOWOA,11,53,17.76460760000009,0.00017730000035953708,0.845,0.8365650969529086,0.9901639344262295,0.9069069069069069,0.7776013805004314,36,59,3,302
GWOWOA,12,54,11.880297599999722,0.00023460000011255033,0.835,0.8292011019283747,0.9868852459016394,0.9011976047904192,0.746816220880069,33,62,4,301
GWOWOA,13,55,17.525887000000694,0.0003270999995947932,0.855,0.8538681948424068,0.9770491803278688,0.9113149847094801,0.7891285591026747,44,51,7,298
GWOWOA,14,56,15.839382400000432,8.150000030582305e-05,0.835,0.8256130790190735,0.9934426229508196,0.9017857142857143,0.7818119068162208,31,64,2,303
GWOWOA,15,57,16.472450799999933,0.00013299999955052044,0.8425,0.8457142857142858,0.9704918032786886,0.9038167938931297,0.7908196721311476,41,54,9,296
GWOWOA,16,58,20.182205399999475,0.00013159999980416615,0.85,0.841225626740947,0.9901639344262295,0.9096385542168675,0.7595858498705782,38,57,3,302
GWOWOA,17,59,15.72012470000027,0.00011309999990771757,0.8575,0.8463687150837989,0.9934426229508196,0.9140271493212669,0.7879206212251941,40,55,2,303
GWOWOA,18,60,19.771996399999807,0.00015220000022964086,0.845,0.8365650969529086,0.9901639344262295,0.9069069069069069,0.7769456427955134,36,59,3,302
GWOWOA,19,61,16.476325999999972,0.00018249999993713573,0.845,0.8347107438016529,0.9934426229508196,0.907185628742515,0.7955823986194995,35,60,2,303
GWOWOA,20,62,10.946588499999962,0.00017380000008415664,0.855,0.84593837535014,0.9901639344262295,0.9123867069486404,0.7857118205349439,40,55,3,302
